company_id,company_name,tmdbId
97,Castle Rock Entertainment,11310
8411,Metro-Goldwyn-Mayer (MGM),18658
559,TriStar Pictures,9350
5358,Canal+,9350
14723,Carolco Pictures,9350
23246,RCS Video,9350
45728,Cliffhanger Productions,9350
45729,Pioneer,9350
4,Paramount Pictures,9612
915,Hollywood Pictures,2124
1504,Cinergi Pictures Entertainment,2124
559,TriStar Pictures,26261
23,Imagine Entertainment,19176
33,Universal Pictures,19176
8411,Metro-Goldwyn-Mayer (MGM),49299
36863,Maverick Picture Company,49299
36864,Cecchi Gori Europa N.V.,49299
36865,Eye Productions,49299
68062,Pentamerica,49299
5739,Donner/Shuler-Donner Productions,11566
6194,Warner Bros.,11566
8816,Northern Lights Entertainment,11566
37,Gramercy Pictures,9571
6556,Alphaville Productions,9571
10932,The Criterion Collection,9571
1885,Silver Pictures,9739
6194,Warner Bros.,9739
8,Fine Line Features,34444
8411,Metro-Goldwyn-Mayer (MGM),26141
708,Beijing Film Studio,10997
2269,China Film Co-Production Corporation,10997
36863,Maverick Picture Company,10997
41,Orion Pictures,50463
365,Nelson Entertainment,50463
705,Spring Creek Productions,10443
6194,Warner Bros.,10443
705,Spring Creek Productions,16297
6194,Warner Bros.,16297
4,Paramount Pictures,18551
705,Spring Creek Productions,18551
19534,Mirage,18551
8,Fine Line Features,25440
13,Universal Studios,9024
23,Imagine Entertainment,9024
4,Paramount Pictures,37233
932,Mirage Enterprises,37233
1302,Davis Entertainment,37233
104,Canal Plus,1634
508,Regency Enterprises,1634
644,Alcor Films,1634
6194,Warner Bros.,1634
23397,Donner/Shuler-Donner Productions,1634
14,Miramax Films,13815
6194,Warner Bros.,5503
5,Columbia Pictures,35588
33,Universal Pictures,2087
1644,Largo Entertainment,2087
8411,Metro-Goldwyn-Mayer (MGM),41579
1422,Killer Films,18620
8888,The Samuel Goldwyn Company,18620
89521,Can I Watch,18620
89522,Islet,18620
89523,KPVI,18620
37,Gramercy Pictures,41006
915,Hollywood Pictures,4916
33,Universal Pictures,2019
467,Renaissance Pictures,2019
11462,Alphaville Films,2019
508,Regency Enterprises,31642
6194,Warner Bros.,31642
306,Twentieth Century Fox Film Corporation,9255
11751,Sidley Wright & Associates,9255
272,Spelling Entertainment,26271
1930,IRS Media,26271
10348,Republic Pictures (II),26271
14,Miramax Films,10612
983,Parallax Pictures,10612
118,Det Danske Filminstitut,2259
705,Spring Creek Productions,2259
850,Eurimages,2259
10598,Costa do Castelo Filmes,2259
13096,Neue Constantin Film,2259
33027,House of Spirits Film,2259
1382,PolyGram Filmed Entertainment,11934
1885,Silver Pictures,11934
6194,Warner Bros.,11934
10163,Working Title Films,11934
23873,PolyGram Filmproduktion,11934
18,Gracie Films,106143
441,Columbia Pictures Corporation,106143
915,Hollywood Pictures,12475
97,Castle Rock Entertainment,9386
441,Columbia Pictures Corporation,9386
33,Universal Pictures,7984
2307,Hell's Kitchen Films,7984
9195,Touchstone Pictures,59930
9195,Touchstone Pictures,15765
4,Paramount Pictures,31643
11407,Baltimore Pictures,31643
33,Universal Pictures,6
1644,Largo Entertainment,6
4248,JVC Entertainment Networks,6
33,Universal Pictures,329
56,Amblin Entertainment,329
278,Propaganda Films,10909
3589,Kouf/Bigelow Productions,10909
285,Live Entertainment,507
37,Gramercy Pictures,34024
4,Paramount Pictures,29918
441,Columbia Pictures Corporation,9593
55528,Oak Productions,9593
9195,Touchstone Pictures,42580
11308,Savoy Pictures,22317
360,Geffen Pictures,1413
6194,Warner Bros.,1413
508,Regency Enterprises,12121
6194,Warner Bros.,12121
5,Columbia Pictures,2246
12,New Line Cinema,2246
97,Castle Rock Entertainment,2246
1023,Nelvana Limited,2246
4564,Icon Entertainment International,10502
6194,Warner Bros.,10502
559,TriStar Pictures,10440
12,New Line Cinema,9516
1885,Silver Pictures,2320
6194,Warner Bros.,2320
6116,Argos Films,5879
13139,Oshima Productions,5879
14668,Shibata Organisation,5879
8888,The Samuel Goldwyn Company,83718
10565,Good Machine,83718
3102,Renaissance Films,11971
8827,American Playhouse Theatrical Films,11971
559,TriStar Pictures,2625
1177,Rastar Films,2625
6194,Warner Bros.,31911
8888,The Samuel Goldwyn Company,31911
16827,Night Life Inc.,31911
306,Twentieth Century Fox Film Corporation,788
10230,Blue Wolf,788
10100,Thin Man Films,21450
10932,The Criterion Collection,21450
441,Columbia Pictures Corporation,11231
508,Regency Enterprises,41588
644,Alcor Films,41588
4198,Ixtlan,41588
6194,Warner Bros.,41588
10104,New Regency Pictures,41588
441,Columbia Pictures Corporation,10447
1280,Pacific Western,10447
1755,Allied Filmmakers,10447
4972,Platinum Pictures,10447
5,Columbia Pictures,31586
12,New Line Cinema,31586
97,Castle Rock Entertainment,31586
11912,Mikado Film,9300
27593,Lenfilm Studio,9300
36765,Adventure Pictures,9300
171,Malpaso Productions,9559
6194,Warner Bros.,9559
559,TriStar Pictures,9800
1274,Clinica Estetico,9800
418,New South Wales Film & Television Office,713
5186,The Australian Film Commission,713
7832,CiBy 2000,713
14089,Jan Chapman Productions,713
5,Columbia Pictures,8291
9195,Touchstone Pictures,18133
915,Hollywood Pictures,25557
33,Universal Pictures,22588
9195,Touchstone Pictures,10872
10288,Don Simpson/Jerry Bruckheimer Films,10872
5,Columbia Pictures,1245
2370,Merchant Ivory Productions,1245
1504,Cinergi Pictures Entertainment,11858
9195,Touchstone Pictures,11858
306,Twentieth Century Fox Film Corporation,7007
8780,Walrus & Associates,7007
5,Columbia Pictures,10467
10157,Beacon Pictures,10467
41,Orion Pictures,5550
9,Gaumont,8005
306,Twentieth Century Fox Film Corporation,8005
5612,Brooksfilms,8005
10163,Working Title Films,2088
31080,Polygram Filmed Entertainment,2088
36907,Hilary Henkin,2088
5186,The Australian Film Commission,10412
11840,Film Victoria,10412
39712,Seon Film Productions,10412
50619,Romper Stomper Pty. Ltd.,10412
75712,Ruby in Paradise,47889
75713,Full Crew/Say Yea,47889
559,TriStar Pictures,14534
14374,David V. Picker Productions,56583
36789,Nessa Hyams,56583
36790,Carrie Productions Inc.,56583
249,Société Nouvelle de Cinématographie,41878
16366,La Sept Cinéma,41878
33,Universal Pictures,424
56,Amblin Entertainment,424
306,Twentieth Century Fox Film Corporation,35233
28822,Santo Domingo Film & Music Video,35233
932,Mirage Enterprises,14291
508,Regency Enterprises,103413
644,Alcor Films,103413
6194,Warner Bros.,103413
37265,Fron Film Production,103413
70,American Zoetrope,11236
6194,Warner Bros.,11236
11308,Savoy Pictures,11592
17411,Polar Entertainment,11592
33,Universal Pictures,8850
5553,Shadowlands Productions,10445
11308,Savoy Pictures,10445
8,Fine Line Features,695
272,Spelling Entertainment,695
408,Avenue Entertainment,695
9195,Touchstone Pictures,43535
14,Miramax Films,12519
25158,Sarah Radclyffe Productions - Sirens Limited,12519
25159,British Screen Finance Ltd,12519
25160,Samson Productions II,12519
8411,Metro-Goldwyn-Mayer (MGM),23210
10104,New Regency Pictures,23210
36889,Maiden Movies,23210
559,TriStar Pictures,858
4,Paramount Pictures,867
94856,Robert Evans Company,867
5798,Shaw Brothers,78
6194,Warner Bros.,78
7965,The Ladd Company,78
915,Hollywood Pictures,13203
559,TriStar Pictures,10442
5848,Columbia Pictures Industries,11074
6386,Columbia Films S.A.,11074
915,Hollywood Pictures,9607
1504,Cinergi Pictures Entertainment,9607
1755,Allied Filmmakers,9607
5888,Walt Disney,9607
12288,Nintendo,9607
12,New Line Cinema,17585
915,Hollywood Pictures,9057
1382,PolyGram Filmed Entertainment,9057
10201,Interscope Communications,9057
12883,Nomura Babcock & Brown,9057
164,Rhombus Media,20967
559,TriStar Pictures,10635
11061,Motion Picture Corporation of America (MPCA),10635
8601,Tim Burton Productions,9479
8835,Skellington Productions Inc.,9479
9195,Touchstone Pictures,9479
2,Walt Disney Pictures,10057
175,Caravan Pictures,10057
915,Hollywood Pictures,11969
1504,Cinergi Pictures Entertainment,11969
6194,Warner Bros.,41590
10210,Morgan Creek Productions,41590
342,Davis-Films,319
3322,August Entertainment,319
6194,Warner Bros.,319
10210,Morgan Creek Productions,319
306,Twentieth Century Fox Film Corporation,15139
6189,Turner Pictures (I),15139
806,Téléfilm Canada,161158
1203,The Ontario Film Development Corporation,161158
2480,Alliance Communications Corporation,161158
10348,Republic Pictures (II),85247
37572,Keystone Film Company (II),85247
82,Renn Productions,51980
83,France 2 Cinéma,51980
1524,DD Productions,51980
6194,Warner Bros.,24405
10210,Morgan Creek Productions,24405
6566,CNCAIMC,11655
8,Fine Line Features,11800
2658,Some Film,11800
7832,CiBy 2000,8223
11736,El Deseo S.A.,8223
5778,Channel 4 Television,14587
5,Columbia Pictures,31504
97,Castle Rock Entertainment,31504
157,SVT Drama,41653
235,Nordisk Film,41653
6181,Svensk Filmindustri (SF),41653
7446,Svenska Filminstitutet (SFI),41653
8,Fine Line Features,17600
55150,Swelter Films,17600
55151,Buckeye Films,17600
33,Universal Pictures,10897
56,Amblin Entertainment,10897
23506,King World Entertainment,10897
4,Paramount Pictures,21352
559,TriStar Pictures,37345
58,Sony Pictures Classics,32562
181,Channel Four Films,32562
201,Arte,32562
1606,Brillstein-Grey Entertainment,32562
3268,Home Box Office (HBO),32562
3614,Columbia Pictures Television,32562
4606,Zweites Deutsches Fernsehen (ZDF),32562
58855,Telling Pictures,32562
9364,Sacher Film,25403
16366,La Sept Cinéma,25403
20769,Banfilm,25403
37352,Oscar Kramer S.A.,124304
37353,Aura Film,124304
37354,Mojame S.A.,124304
4,Paramount Pictures,9066
306,Twentieth Century Fox Film Corporation,771
477,Hughes Entertainment,771
4,Paramount Pictures,251
2,Walt Disney Pictures,812
574,Lightstorm Entertainment,280
1280,Pacific Western,280
5358,Canal+,280
14723,Carolco Pictures,280
61409,T2 Productions,280
335,Tig Productions,581
2630,Majestic Films International,581
16636,Shapiro-Glickenhaus Entertainment,80350
1382,PolyGram Filmed Entertainment,268
4357,The Guber-Peters Company,268
6194,Warner Bros.,268
41,Orion Pictures,274
55072,Strong Heart/Demme Production,274
3166,Walt Disney Productions,408
2,Walt Disney Pictures,10020
6125,Walt Disney Animation Studios,10020
10282,Silver Screen Partners IV,10020
6,RKO Radio Pictures,10895
3166,Walt Disney Productions,10895
9195,Touchstone Pictures,114
10282,Silver Screen Partners IV,114
7399,Sodaperaga Productions,41043
23647,La Sept Cinéma,41043
38963,Fontaine Sarl,41043
4051,Warner Brothers/Seven Arts,576
4063,Trimark Pictures,15477
5551,Long Shong Pictures,59146
306,Twentieth Century Fox Film Corporation,30528
46108,Ubu Productions,30528
306,Twentieth Century Fox Film Corporation,7300
711,Fox 2000 Pictures,7300
10103,Via Rosa Productions,7300
81131,Rosa Productions,7300
278,Propaganda Films,10824
1382,PolyGram Filmed Entertainment,10824
5996,BBC,261246
1382,PolyGram Filmed Entertainment,275
10163,Working Title Films,275
2,Walt Disney Pictures,25059
4952,Canadian Film Development Corporation (CFDC),11827
14,Miramax Films,8766
7405,Dimension Films,8766
15343,Trans Atlantic Entertainment,8766
14,Miramax Films,23570
65446,The Chess Club,23570
14,Miramax Films,47333
3166,Walt Disney Productions,10112
49,El Deseo,4307
105,Ciby 2000,4307
1382,PolyGram Filmed Entertainment,46029
6861,Lolafilms,46029
9195,Touchstone Pictures,46029
10201,Interscope Communications,46029
20295,Sociedad General de Televisión (Sogetel),46029
21108,Fernando Trueba Producciones Cinematográficas,46029
33,Universal Pictures,32308
356,TF1 Films Productions,52873
635,Les Films Alain Sarde,52873
71842,Cinétéléfilms,44281
75423,France Média,44281
75424,Les Films du Scarabée,44281
12,New Line Cinema,28121
11308,Savoy Pictures,28121
441,Columbia Pictures Corporation,12520
6032,The Vault,12520
38091,WF/X,12520
4,Paramount Pictures,1592
8411,Metro-Goldwyn-Mayer (MGM),19042
45,Road Movies Filmproduktion GmbH,38884
225,BIM Distribuzione,38884
315,Filmstiftung Nordrhein-Westfalen,38884
744,Diaphana Films,38884
850,Eurimages,38884
982,Road Movies Dritte Produktionen,38884
983,Parallax Pictures,38884
986,Degeto Film,38884
3324,British Broadcasting Corporation (BBC),38884
6639,Televisión Española (TVE),38884
9335,Canal+ España,38884
10163,Working Title Films,38884
12745,British Screen Productions,38884
14245,Messidor Films,38884
30226,European Co-production Fund,38884
1302,Davis Entertainment,47449
38179,Skyline Entertainment Partners,47449
38180,Dark Matter Productions,47449
12,New Line Cinema,36259
60,United Artists,41852
23,Imagine Entertainment,9099
33,Universal Pictures,9099
247,Granada Film Productions,2021
271,Mainstream S.A.,2021
5358,Canal+,2021
20777,British Screen Productions,2021
31080,Polygram Filmed Entertainment,2021
43,Fox Searchlight Pictures,61752
4319,40 Acres & A Mule Filmworks,61752
976,Marvin Worth Productions,10988
3668,ABC Productions,10988
6194,Warner Bros.,10988
10210,Morgan Creek Productions,10988
311,Procirep,11479
3823,TF1 Films Production,11479
5358,Canal+,11479
9195,Touchstone Pictures,11479
14191,Ice Films,11479
101,Roxy Film,398959
80481,Made in Munich Filmproduktion,398959
7025,Westdeutscher Rundfunk (WDR),287305
191,Senator Film Produktion,339428
306,Twentieth Century Fox Film Corporation,10684
1302,Davis Entertainment,10684
4,Paramount Pictures,954
44,Cruise/Wagner Productions,954
7325,Icicle,68445
7326,Film Fonds,68445
7327,Pandora Filmproduktion (,68445
2231,Trilogy Entertainment Group,18989
8411,Metro-Goldwyn-Mayer (MGM),18989
10355,Spelling Films,18989
47,Constantin Film,10801
6636,Park Chul-Soo Films Ltd.,54285
33,Universal Pictures,8840
915,Hollywood Pictures,11107
1382,PolyGram Filmed Entertainment,11107
3492,Island Pictures,11107
1066,Distant Horizons,16417
38208,Koukus Troika,16417
38209,Toron Screen Corporation,16417
641,Titanus,10363
7046,Paris Film,10363
11290,Robert et Raymond Hakim,10363
247,Granada Film Productions,161070
20928,Majestic Films International,161070
38178,Newcomm,161070
2,Walt Disney Pictures,10539
1755,Allied Filmmakers,10539
23,Imagine Entertainment,10543
33,Universal Pictures,10543
4,Paramount Pictures,18414
126,Lakeshore Entertainment,18414
12,New Line Cinema,47502
14,Miramax Films,47502
653,Komuna,11902
6242,Barrandov Studios,11902
17666,Per Holst Filmproduktion,27098
10354,FM Entertainment International N.V.,25087
1984,Government of West Bengal,5801
26424,Satyajit Ray Productions,896
33,Universal Pictures,3065
37,Gramercy Pictures,3065
1310,Best Brains,3065
3592,Warner Bros. Family Entertainment,2300
8816,Northern Lights Entertainment,2300
55527,Courtside Seats Productions,2300
4,Paramount Pictures,8069
1216,Dino de Laurentiis Cinematografica,8069
1497,Marianne Productions,8069
4106,Libra Pictures,288173
97,Castle Rock Entertainment,221917
441,Columbia Pictures Corporation,221917
16832,129 Productions,221917
46654,Filmstudio,8072
54659,Athos Films,8072
63558,Chaumiane,8072
875,Films A2,35797
900,Les Films de la Tour,35797
16772,Little Bear,35797
52599,Mike Lobell Productions,83857
5270,Opala Productions,33245
2,Walt Disney Pictures,27281
10201,Interscope Communications,27281
264,Studio Babelsberg,105045
310,Centre National de la Cinématographie,105045
1712,Odessa Films,105045
5358,Canal+,105045
5982,Bioskop Film,105045
7025,Westdeutscher Rundfunk (WDR),105045
559,TriStar Pictures,40001
8331,Van Peebles Films,29621
23098,Triumph Films,29621
38955,Orpheus Films,29621
285,Live Entertainment,20762
1854,Dan Films,48260
8095,Merseyside Film Production Fund,48260
12745,British Screen Productions,48260
8,Fine Line Features,12656
216,Jersey Films,12656
12,New Line Cinema,38867
2480,Alliance Communications Corporation,38867
26109,Evzen Kolar Productions,38867
12,New Line Cinema,25969
4655,Favorite Films,44103
452,Maurice McEndree Productions,753
453,Walter Reade Organization Inc.,753
454,Faces International Films,753
1382,PolyGram Filmed Entertainment,43634
9195,Touchstone Pictures,43634
10201,Interscope Communications,43634
33,Universal Pictures,9103
2982,Signature Pictures,9103
10828,MDP Worldwide,9103
38114,Selima Films AVV,9103
216,Jersey Films,29649
559,TriStar Pictures,29649
8411,Metro-Goldwyn-Mayer (MGM),10990
306,Twentieth Century Fox Film Corporation,8866
55140,Noon Attack Pictures,8866
2,Walt Disney Pictures,12233
554,Silver Screen Partners III,12233
175,Caravan Pictures,23449
915,Hollywood Pictures,23449
33,Universal Pictures,36355
27128,The Bubble Factory,36355
38181,American Films,36355
1066,Distant Horizons,37667
3324,British Broadcasting Corporation (BBC),37667
53009,Miramax,37667
14,Miramax Films,90148
182,JVC Entertainment,922
254,Pandora Filmproduktion,922
506,Newmarket Capital Group,922
663,12 Gauge Productions,922
83,France 2 Cinéma,11876
582,Hachette Première,11876
5358,Canal+,11876
17777,Centaur Pictures Inc.,52633
104,Canal Plus,11687
7961,Gaumont International,11687
16804,France 3 Cinema,11687
441,Columbia Pictures Corporation,9304
33624,Wood-Thomas Pictures,73183
5,Columbia Pictures,9100
306,Twentieth Century Fox Film Corporation,20759
54051,Atman Entertainment,20759
89312,Fred Berner Films,20759
9195,Touchstone Pictures,46063
254,Pandora Filmproduktion,40651
3541,Koninck Studios,40651
64448,Image Forum,40651
12,New Line Cinema,36915
364,The Rank Organisation,36915
6137,Ruddy Morgan Productions,36915
10171,PVM Entertainment,36915
11308,Savoy Pictures,36915
